Id,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,y
12620,41,blue-collar,married,primary,no,246.0,no,no,cellular,jun,683,3,5000,0,yes
12621,45,housemaid,married,secondary,no,870.0,no,yes,cellular,jun,258,2,5000,0,no
12622,43,admin.,single,secondary,no,682.0,no,no,cellular,jun,156,6,5000,0,no
12623,27,blue-collar,married,secondary,no,61.0,yes,no,cellular,jun,1012,1,5000,0,yes
12624,45,admin.,single,secondary,no,-198.0,yes,no,cellular,jun,130,25,5000,0,no
12625,44,technician,single,primary,no,148.0,no,no,cellular,jun,311,2,5000,0,no
12626,42,management,divorced,secondary,yes,923.0,yes,no,cellular,jun,129,2,5000,0,no
12627,47,unemployed,divorced,secondary,no,176.0,no,no,cellular,jun,91,2,5000,0,no
12628,37,blue-collar,married,secondary,no,5700.0,no,no,cellular,jun,49,2,5000,0,no
12629,39,blue-collar,married,primary,no,1473.0,yes,no,cellular,jun,112,4,5000,0,no
12630,45,technician,married,primary,no,3388.0,no,no,cellular,jun,36,7,5000,0,no
12631,39,blue-collar,married,primary,no,1046.0,no,no,cellular,jun,112,4,5000,0,no
12632,25,blue-collar,single,secondary,no,-191.0,yes,no,cellular,jun,958,7,5000,0,yes
12633,38,blue-collar,divorced,secondary,no,1686.0,yes,no,cellular,jun,9,28,5000,0,no
12634,34,technician,single,secondary,no,6053.0,yes,no,cellular,jun,26,5,5000,0,no
12635,41,housemaid,single,secondary,no,2184.0,no,no,cellular,jun,91,2,5000,0,no
12636,57,retired,married,secondary,no,789.0,no,no,cellular,jun,2635,3,5000,0,no
12637,49,management,divorced,tertiary,no,1115.0,no,no,cellular,jun,138,9,5000,0,no
12638,46,entrepreneur,married,tertiary,no,341.0,no,no,cellular,jun,318,2,5000,0,no
12639,49,blue-collar,married,primary,no,226.0,yes,no,cellular,jun,326,5,5000,0,no
12640,58,entrepreneur,married,secondary,no,2445.0,no,no,cellular,jun,1403,3,5000,0,no
12641,50,housemaid,married,primary,no,0.0,no,no,cellular,jun,179,2,5000,0,no
12642,43,technician,divorced,secondary,no,6835.0,no,no,cellular,jun,262,2,5000,0,no
12643,41,admin.,married,secondary,no,4178.0,no,no,cellular,jun,168,2,5000,0,no
12644,37,blue-collar,married,secondary,no,1818.0,yes,no,cellular,jun,193,11,5000,0,no
12645,53,blue-collar,married,secondary,no,208.0,no,no,cellular,jun,333,15,5000,0,no
12646,45,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,jun,50,2,5000,0,no
12647,43,blue-collar,married,secondary,no,-19.0,no,yes,cellular,jun,241,2,5000,0,no
12648,37,entrepreneur,married,tertiary,no,2685.0,no,no,cellular,jun,187,2,5000,0,no
12649,56,technician,married,tertiary,no,1062.0,no,no,cellular,jun,37,2,5000,0,no
12650,50,unemployed,married,secondary,no,17.0,no,no,cellular,jun,189,2,5000,0,no
12651,59,retired,divorced,secondary,no,602.0,no,no,cellular,jun,89,3,5000,0,no
12652,53,unemployed,divorced,secondary,no,0.0,no,no,cellular,jun,101,2,5000,0,no
12653,36,student,married,tertiary,no,408.0,no,no,cellular,jun,112,3,5000,0,no
12654,36,unemployed,single,primary,no,2562.0,no,no,cellular,jun,489,2,5000,0,no
12655,41,technician,divorced,secondary,no,143.0,no,no,cellular,jun,141,4,5000,0,no
12656,56,management,divorced,tertiary,yes,-1968.0,no,no,cellular,jun,60,3,5000,0,no
12657,39,technician,single,tertiary,no,610.0,no,no,cellular,jun,241,2,5000,0,no
12658,50,management,married,tertiary,no,89.0,no,no,cellular,jun,35,2,5000,0,no
12659,50,blue-collar,married,primary,no,-141.0,yes,no,cellular,jun,61,2,5000,0,no
12660,50,retired,married,primary,no,29.0,no,no,cellular,jun,135,5,5000,0,no
12661,38,blue-collar,single,secondary,no,3054.0,no,no,cellular,jun,24,11,5000,0,no
12662,46,housemaid,married,primary,no,4064.0,no,no,cellular,jun,62,4,5000,0,no
12663,57,admin.,divorced,secondary,no,887.0,no,no,cellular,jun,43,8,5000,0,no
12664,57,management,married,secondary,no,570.0,no,no,cellular,jun,75,2,5000,0,no
12665,52,blue-collar,married,secondary,no,5614.0,yes,no,cellular,jun,177,3,5000,0,no
12666,49,blue-collar,divorced,primary,no,912.0,no,no,cellular,jun,170,2,5000,0,no
12667,57,blue-collar,married,secondary,no,2266.0,no,no,cellular,jun,42,5,5000,0,no
12668,35,admin.,single,secondary,no,2830.0,no,no,cellular,jun,22,12,5000,0,no
12669,50,blue-collar,married,primary,no,480.0,yes,no,cellular,jun,99,5,5000,0,no
12670,56,unemployed,divorced,primary,no,438.0,no,no,cellular,jun,139,2,5000,0,no
12671,54,blue-collar,married,primary,no,-51.0,no,no,cellular,jun,198,10,5000,0,no
12672,39,housemaid,married,primary,no,4899.0,no,no,cellular,jun,394,2,5000,0,no
12673,60,retired,married,tertiary,no,2868.0,no,no,cellular,jun,42,7,5000,0,no
12674,28,blue-collar,married,primary,no,103.0,yes,no,cellular,jun,41,28,5000,0,no
12675,45,blue-collar,married,primary,no,360.0,no,no,cellular,jun,98,2,5000,0,no
12676,52,blue-collar,married,primary,no,1624.0,no,no,cellular,jun,114,3,5000,0,no
12677,56,technician,married,tertiary,no,52.0,no,no,cellular,jun,191,3,5000,0,no
12678,37,technician,married,secondary,no,2209.0,no,no,cellular,jun,167,2,5000,0,no
12679,30,management,married,tertiary,no,34.0,yes,yes,cellular,jun,238,3,5000,0,no
12680,41,management,married,secondary,no,1273.0,no,no,cellular,jun,73,3,5000,0,no
12681,51,admin.,married,secondary,no,37.0,no,yes,cellular,jun,206,2,5000,0,no
12682,59,retired,married,primary,no,6955.0,no,yes,cellular,jun,179,10,5000,0,no
12683,39,management,single,tertiary,no,490.0,no,no,cellular,jun,44,3,5000,0,no
12684,56,services,married,secondary,no,1860.0,yes,no,cellular,jun,129,5,5000,0,no
12685,41,entrepreneur,married,tertiary,no,3135.0,yes,yes,cellular,jun,160,3,5000,0,no
12686,50,management,married,tertiary,no,67.0,no,yes,cellular,jun,156,3,5000,0,no
12687,57,entrepreneur,married,tertiary,no,0.0,yes,yes,cellular,jun,512,2,5000,0,no
12688,36,self-employed,single,secondary,no,1173.0,yes,yes,cellular,jun,50,5,5000,0,no
12689,38,management,married,tertiary,no,2978.0,no,yes,cellular,jun,65,2,5000,0,no
12690,32,blue-collar,married,secondary,no,1873.0,yes,yes,cellular,jun,23,24,5000,0,no
12691,58,technician,married,primary,no,4015.0,no,no,cellular,jun,106,3,5000,0,no
12692,38,self-employed,married,secondary,no,746.0,no,no,cellular,jun,256,3,5000,0,no
12693,48,self-employed,divorced,secondary,yes,7.0,no,no,cellular,jun,633,2,5000,0,no
12694,42,entrepreneur,married,secondary,no,1002.0,no,no,cellular,jun,109,3,5000,0,no
12695,56,blue-collar,married,secondary,no,337.0,yes,no,cellular,jun,99,2,5000,0,no
12696,40,housemaid,married,primary,no,746.0,no,no,cellular,jun,246,3,5000,0,no
12697,56,blue-collar,married,primary,no,770.0,yes,no,cellular,jun,59,3,5000,0,no
12698,60,housemaid,divorced,tertiary,no,662.0,no,no,cellular,jun,241,4,5000,0,no
12699,36,management,married,secondary,no,1736.0,yes,no,cellular,jun,63,1,5000,0,no
12700,37,blue-collar,single,secondary,no,847.0,no,no,cellular,jun,54,1,5000,0,no
12701,46,technician,single,secondary,no,3494.0,yes,no,cellular,jun,87,1,5000,0,no
12702,59,blue-collar,married,secondary,no,-162.0,yes,yes,cellular,jun,122,1,5000,0,no
12703,43,unemployed,married,primary,no,519.0,no,no,cellular,jun,973,2,5000,0,yes
12704,46,blue-collar,married,primary,no,4.0,no,yes,cellular,jun,166,1,5000,0,no
12705,39,entrepreneur,married,secondary,no,0.0,no,no,cellular,jun,375,1,5000,0,no
12706,56,entrepreneur,divorced,primary,no,3.0,no,no,cellular,jun,111,1,5000,0,no
12707,43,blue-collar,married,primary,no,1794.0,yes,no,cellular,jun,35,1,5000,0,no
12708,51,retired,married,secondary,no,806.0,no,no,cellular,jun,32,1,5000,0,no
12709,46,technician,married,secondary,no,0.0,no,no,cellular,jun,625,1,5000,0,no
12710,55,technician,married,secondary,no,0.0,yes,yes,cellular,jun,124,1,5000,0,no
12711,58,technician,married,secondary,no,683.0,no,no,cellular,jun,157,2,5000,0,no
12712,60,retired,married,secondary,no,1690.0,no,no,cellular,jun,1467,4,5000,0,yes
12713,53,unemployed,married,secondary,no,2057.0,yes,no,cellular,jun,134,1,5000,0,no
12714,53,technician,married,secondary,no,472.0,yes,yes,cellular,jun,325,1,5000,0,no
12715,38,blue-collar,married,primary,no,15477.0,no,no,cellular,jun,114,2,5000,0,no
12716,48,management,married,tertiary,no,5320.0,yes,no,cellular,jun,792,1,5000,0,yes
12717,50,technician,divorced,tertiary,no,261.0,no,no,cellular,jun,155,1,5000,0,no
12718,35,self-employed,single,secondary,no,250.0,no,no,cellular,jun,170,1,5000,0,no
12719,45,blue-collar,single,primary,no,1006.0,no,no,cellular,jun,124,1,5000,0,no
12720,38,technician,married,secondary,no,0.0,yes,no,cellular,jun,111,1,5000,0,no
12721,49,technician,single,secondary,no,443.0,no,no,cellular,jun,25,11,5000,0,no
12722,35,housemaid,divorced,primary,no,1465.0,no,no,cellular,jun,40,1,5000,0,no
12723,57,management,married,secondary,no,1054.0,no,no,cellular,jun,25,3,5000,0,no
12724,47,technician,divorced,tertiary,no,194.0,no,no,cellular,jun,368,2,5000,0,no
12725,40,unemployed,married,tertiary,no,2135.0,yes,no,cellular,jun,95,1,5000,0,no
12726,44,services,married,secondary,no,522.0,no,yes,cellular,jun,911,1,5000,0,yes
12727,53,blue-collar,married,secondary,no,1777.0,yes,no,cellular,jun,253,1,5000,0,no
12728,59,unemployed,married,tertiary,no,279.0,no,no,cellular,jun,41,1,5000,0,no
12729,55,housemaid,divorced,primary,no,0.0,no,no,cellular,jun,398,2,5000,0,no
12730,56,retired,single,secondary,no,4365.0,no,no,cellular,jun,361,1,5000,0,no
12731,45,blue-collar,married,secondary,no,550.0,no,yes,cellular,jun,97,1,5000,0,no
12732,31,blue-collar,married,primary,no,224.0,yes,no,cellular,jun,20,19,5000,0,no
12733,49,blue-collar,married,primary,no,1119.0,yes,no,cellular,jun,493,1,5000,0,no
12734,42,technician,married,secondary,no,297.0,no,no,cellular,jun,65,1,5000,0,no
12735,45,housemaid,married,primary,no,4994.0,no,no,cellular,jun,48,1,5000,0,no
12736,26,blue-collar,single,secondary,no,-46.0,yes,no,cellular,jun,382,7,5000,0,yes
12737,40,entrepreneur,divorced,tertiary,no,224.0,no,no,cellular,jun,606,1,5000,0,no
12738,46,services,married,secondary,no,457.0,yes,yes,cellular,jun,74,1,5000,0,no
12739,52,housemaid,divorced,primary,no,1697.0,no,no,cellular,jun,153,1,5000,0,no
12740,52,retired,married,tertiary,no,2269.0,no,no,cellular,jun,1210,1,5000,0,yes
12741,50,technician,divorced,secondary,no,396.0,no,no,cellular,jun,716,2,5000,0,yes
12742,42,unemployed,married,secondary,no,0.0,yes,no,cellular,jun,158,1,5000,0,no
12743,54,blue-collar,married,primary,no,2281.0,yes,no,cellular,jun,158,1,5000,0,no
12744,48,entrepreneur,divorced,tertiary,no,0.0,yes,yes,cellular,jun,139,1,5000,0,no
12745,57,technician,married,secondary,no,9689.0,yes,no,cellular,jun,313,1,5000,0,no
12746,43,management,married,secondary,no,0.0,no,no,cellular,jun,273,1,5000,0,no
12747,44,management,married,secondary,no,-1746.0,yes,no,cellular,jun,218,1,5000,0,no
12748,43,blue-collar,married,secondary,no,1517.0,no,no,cellular,jun,45,1,5000,0,no
12749,52,management,married,tertiary,no,1545.0,no,no,cellular,jun,115,4,5000,0,no
12750,43,management,single,primary,no,0.0,no,no,cellular,jun,280,1,5000,0,no
12751,35,admin.,married,secondary,no,165.0,no,yes,cellular,jun,109,1,5000,0,no
12752,51,blue-collar,married,secondary,yes,0.0,no,yes,cellular,jun,179,3,5000,0,no
12753,42,blue-collar,single,secondary,yes,61.0,no,no,cellular,jun,115,1,5000,0,no
12754,44,services,married,secondary,no,-254.0,no,no,cellular,jun,25,1,5000,0,no
12755,56,management,divorced,tertiary,no,310.0,no,no,cellular,jun,75,4,5000,0,no
12756,42,self-employed,married,primary,no,3717.0,no,no,cellular,jun,235,1,5000,0,no
12757,38,management,married,secondary,no,933.0,no,no,cellular,jun,95,2,5000,0,no
12758,35,self-employed,married,secondary,no,347.0,no,no,cellular,jun,231,1,5000,0,no
12759,41,technician,divorced,tertiary,no,24055.0,no,yes,cellular,jun,132,1,5000,0,no
12760,47,self-employed,married,tertiary,no,1917.0,no,no,cellular,jun,39,2,5000,0,no
12761,44,services,single,secondary,no,2886.0,no,no,cellular,jun,31,1,5000,0,no
12762,50,admin.,married,secondary,no,-1137.0,yes,yes,cellular,jun,64,1,5000,0,no
12763,54,services,married,secondary,no,386.0,no,yes,cellular,jun,838,1,5000,0,yes
12764,38,unemployed,married,secondary,no,1604.0,no,no,cellular,jun,1276,1,5000,0,no
12765,43,admin.,married,secondary,no,584.0,no,no,cellular,jun,27,1,5000,0,no
12766,39,self-employed,single,secondary,no,759.0,yes,no,cellular,jun,100,1,5000,0,no
12767,43,blue-collar,divorced,secondary,yes,1.0,no,no,cellular,jun,188,1,5000,0,no
12768,58,retired,married,secondary,no,5523.0,no,no,cellular,jun,141,1,5000,0,no
12769,44,blue-collar,married,primary,yes,0.0,no,yes,cellular,jun,144,1,5000,0,no
12770,57,unemployed,married,secondary,no,468.0,yes,no,cellular,jun,329,1,5000,0,no
12771,57,technician,married,secondary,no,0.0,no,no,cellular,jun,45,4,5000,0,no
12772,40,services,married,secondary,no,5807.0,yes,no,cellular,jun,98,1,5000,0,no
12773,44,services,married,secondary,no,179.0,yes,no,cellular,jun,75,3,5000,0,no
12774,44,blue-collar,single,primary,no,10984.0,no,no,cellular,jun,258,18,5000,0,no
12775,40,technician,married,secondary,no,109.0,no,no,cellular,jun,402,22,5000,0,no
12776,54,self-employed,married,primary,no,1463.0,no,no,cellular,jun,60,1,5000,0,no
12777,40,self-employed,divorced,secondary,no,1876.0,no,yes,cellular,jun,269,1,5000,0,no
12778,56,management,married,tertiary,no,0.0,no,yes,cellular,jun,422,1,5000,0,yes
12779,37,unemployed,married,secondary,no,1038.0,no,no,cellular,jun,307,3,5000,0,no
12780,57,admin.,married,tertiary,no,9311.0,no,no,cellular,jun,485,3,5000,0,no
12781,50,admin.,divorced,secondary,no,0.0,yes,no,cellular,jun,174,1,5000,0,no
12782,57,management,married,tertiary,no,9103.0,no,yes,cellular,jun,1098,2,5000,0,yes
12783,30,blue-collar,divorced,secondary,yes,457.0,yes,no,cellular,jun,115,20,5000,0,no
12784,43,services,single,tertiary,no,126.0,yes,no,cellular,jun,351,2,5000,0,no
12785,46,blue-collar,divorced,primary,no,0.0,no,no,cellular,jun,62,2,5000,0,no
12786,41,admin.,married,secondary,no,0.0,no,no,cellular,jun,89,1,5000,0,no
12787,43,entrepreneur,married,secondary,no,0.0,yes,no,cellular,jun,113,1,5000,0,no
12788,49,blue-collar,married,primary,no,923.0,no,no,cellular,jun,471,2,5000,0,no
12789,36,management,married,tertiary,no,1355.0,yes,no,cellular,jun,256,8,5000,0,no
12790,55,retired,married,secondary,no,5.0,no,no,cellular,jun,108,1,5000,0,no
12791,41,blue-collar,married,secondary,no,167.0,no,no,cellular,jun,48,1,5000,0,no
12792,38,blue-collar,married,secondary,no,1005.0,no,no,cellular,jun,76,12,5000,0,no
12793,35,blue-collar,married,primary,no,14.0,yes,no,cellular,jun,35,1,5000,0,no
12794,55,services,divorced,secondary,no,1735.0,no,no,cellular,jun,375,2,5000,0,no
12795,47,services,divorced,secondary,no,287.0,no,no,cellular,jun,63,1,5000,0,no
12796,52,management,married,tertiary,no,0.0,no,no,cellular,jun,166,1,5000,0,no
12797,41,blue-collar,single,primary,no,-206.0,no,no,cellular,jun,342,1,5000,0,no
12798,36,blue-collar,married,secondary,no,0.0,no,no,cellular,jun,332,3,5000,0,no
12799,56,retired,married,secondary,no,878.0,no,no,cellular,jun,123,3,5000,0,no
12800,53,services,divorced,secondary,no,-223.0,no,no,cellular,jun,160,1,5000,0,no
12801,57,retired,married,primary,no,1466.0,no,no,cellular,jun,326,1,5000,0,no
12802,56,management,married,secondary,no,3164.0,no,no,cellular,jun,245,3,5000,0,no
12803,44,management,married,tertiary,no,2400.0,no,no,cellular,jun,82,1,5000,0,no
12804,40,management,married,secondary,no,408.0,yes,no,cellular,jun,37,4,5000,0,no
12805,41,technician,married,tertiary,no,0.0,no,no,cellular,jun,95,1,5000,0,no
12806,47,self-employed,married,primary,no,2559.0,no,no,cellular,jun,374,1,5000,0,no
12807,36,self-employed,single,tertiary,no,977.0,no,no,cellular,jun,172,2,5000,0,no
12808,45,blue-collar,married,primary,no,0.0,no,yes,cellular,jun,74,2,5000,0,no
12809,57,technician,married,tertiary,no,27069.0,no,yes,cellular,jun,174,3,5000,0,no
12810,48,management,married,secondary,no,3260.0,no,no,cellular,jun,111,3,5000,0,no
12811,56,blue-collar,married,secondary,no,665.0,yes,no,cellular,jun,109,2,5000,0,no
12812,46,housemaid,married,primary,no,296.0,yes,no,cellular,jun,205,4,5000,0,no
12813,56,blue-collar,married,secondary,no,0.0,no,no,cellular,jun,471,2,5000,0,no
12814,27,admin.,married,secondary,no,-48.0,yes,no,cellular,jun,168,2,5000,0,no
12815,38,management,married,tertiary,no,0.0,yes,no,cellular,jun,211,2,5000,0,no
12816,60,technician,married,secondary,no,0.0,no,no,cellular,jun,105,2,5000,0,no
12817,25,blue-collar,married,secondary,no,-306.0,yes,no,cellular,jun,534,3,5000,0,no
12818,37,blue-collar,married,secondary,no,43.0,yes,no,cellular,jun,250,3,5000,0,no
12819,41,management,married,secondary,yes,-771.0,no,yes,cellular,jun,343,2,5000,0,no
12820,42,technician,married,tertiary,no,-215.0,no,no,cellular,jun,1573,5,5000,0,yes
12821,56,self-employed,married,secondary,no,549.0,no,yes,cellular,jun,181,2,5000,0,no
12822,47,technician,married,secondary,no,302.0,yes,no,cellular,jun,89,3,5000,0,no
12823,28,services,married,secondary,no,-494.0,yes,no,cellular,jun,232,2,5000,0,no
12824,49,management,divorced,tertiary,no,557.0,yes,no,cellular,jun,126,5,5000,0,no
12825,56,retired,married,secondary,no,5879.0,no,no,cellular,jun,237,3,5000,0,no
12826,51,management,married,tertiary,no,3045.0,no,yes,cellular,jun,208,2,5000,0,no
12827,60,blue-collar,married,secondary,no,196.0,no,no,cellular,jun,583,3,5000,0,no
12828,50,housemaid,married,primary,no,1098.0,no,no,cellular,jun,174,3,5000,0,no
12829,36,blue-collar,single,secondary,no,7123.0,no,no,cellular,jun,26,17,5000,0,no
12830,52,blue-collar,married,secondary,no,1500.0,no,yes,cellular,jun,109,3,5000,0,no
12831,51,retired,married,secondary,no,1295.0,no,yes,cellular,jun,288,2,5000,0,no
12832,43,admin.,married,secondary,no,672.0,yes,no,cellular,jun,14,6,5000,0,no
12833,20,student,single,secondary,no,-322.0,yes,no,cellular,jun,73,4,5000,0,no
12834,36,blue-collar,married,primary,no,44.0,no,no,cellular,jun,11,2,5000,0,no
12835,47,services,married,secondary,no,1111.0,no,no,cellular,jun,415,4,5000,0,no
12836,39,admin.,single,secondary,no,470.0,yes,no,cellular,jun,44,2,5000,0,no
12837,53,retired,married,primary,no,3975.0,no,no,cellular,jun,23,2,5000,0,no
12838,38,technician,divorced,tertiary,no,348.0,no,no,cellular,jun,446,1,5000,0,no
12839,29,blue-collar,single,secondary,no,908.0,yes,no,cellular,jun,1663,1,5000,0,yes
12840,60,blue-collar,married,primary,no,4722.0,no,no,cellular,jun,459,3,5000,0,no
12841,43,admin.,married,secondary,no,506.0,no,no,cellular,jun,398,1,5000,0,no
12842,47,technician,married,tertiary,no,1694.0,no,yes,cellular,jun,560,3,5000,0,yes
12843,55,housemaid,married,primary,no,16.0,no,no,cellular,jun,64,1,5000,0,no
12844,42,admin.,married,secondary,yes,-9.0,no,no,cellular,jun,248,1,5000,0,no
12845,39,technician,divorced,secondary,no,80.0,no,no,cellular,jun,124,2,5000,0,no
12846,51,unemployed,married,secondary,no,495.0,yes,yes,cellular,jun,154,8,5000,0,no
12847,57,management,married,tertiary,no,-92.0,yes,yes,cellular,jun,1617,1,5000,0,yes
12848,39,entrepreneur,divorced,tertiary,yes,-251.0,no,no,cellular,jun,421,6,5000,0,no
12849,60,entrepreneur,married,secondary,no,1393.0,no,no,cellular,jun,591,6,5000,0,no
12850,47,self-employed,married,secondary,no,1121.0,no,no,cellular,jun,454,6,5000,0,no
12851,57,admin.,married,secondary,no,5.0,no,no,cellular,jun,165,2,5000,0,no
12852,37,self-employed,married,secondary,no,1549.0,yes,no,cellular,jun,161,7,5000,0,no
12853,40,blue-collar,married,primary,no,0.0,no,no,cellular,jun,618,4,5000,0,no
12854,38,services,married,secondary,no,293.0,no,no,cellular,jun,70,2,5000,0,no
12855,41,blue-collar,married,secondary,no,2067.0,yes,no,cellular,jun,120,4,5000,0,no
12856,36,housemaid,single,primary,no,207.0,no,no,cellular,jun,1478,5,5000,0,no
12857,47,management,married,tertiary,no,33.0,yes,yes,cellular,jun,14,25,5000,0,no
12858,56,blue-collar,married,secondary,no,475.0,yes,yes,cellular,jun,110,4,5000,0,no
